Tale I (Grave Disperato),Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,2,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/02 - Tale I (Grave Disperato).mp3
Aven Ivenda,Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,3,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/03 - Aven Ivenda.mp3
Sex,Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,4,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/04 - Sex.mp3
Tale II (Adagio Poco Febrile),Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,5,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/05 - Tale II (Adagio Poco Febrile).mp3
Maki Maki,Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,6,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/06 - Maki Maki.mp3
Tale III (Lento Arabesco),Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,7,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/07 - Tale III (Lento Arabesco).mp3
So Nevo Si,Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,8,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/08 - So Nevo Si.mp3
Tale IV (Moderato Melancolico),Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,9,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/09 - Tale IV (Moderato Melancolico).mp3
Cocktail Molotov,Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,10,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/10 - Cocktail Molotov.mp3
Tale V (Andante Amoroso),Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,11,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/11 - Tale V (Andante Amoroso).mp3
Polizia Molto Arabbiata,Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,12,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/12 - Polizia Molto Arabbiata.mp3
Tale VI (Adagio Delicato),Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,13,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/13 - Tale VI (Adagio Delicato).mp3
Te Kuravle,Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,14,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/14 - Te Kuravle.mp3
Tale VII (Vivo Con Fuoco),Goran Bregovic,2002,Alternative Tango,Tales & Songs From Weddings & Funerals,15,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Tales & Songs From Weddings & Funerals/15 - Tale VII (Vivo Con Fuoco).mp3
Sou Aksize Mia Kalyteri Agkali,George Dalaras  Goran Bregovic,1999,World,Me Dyo Papoutsia Panina,1,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Thessaloniki - Yannena With Two Canvas Shoes/01 - Sou Aksize Mia Kalyteri Agkalia.mp3
Ki An Se Thelo,George Dalaras  Goran Bregovic,1999,World,Me Dyo Papoutsia Panina,2,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Thessaloniki - Yannena With Two Canvas Shoes/02 - Ki An Se Thelo.mp3
Me Lene Popi,George Dalaras  Goran Bregovic,1999,World,Me Dyo Papoutsia Panina,3,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Thessaloniki - Yannena With Two Canvas Shoes/03 - Me Lene Popi.mp3
Ena Tragoudi Gia Tin Eleni F.,George Dalaras  Goran Bregovic,1999,World,Me Dyo Papoutsia Panina,4,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Thessaloniki - Yannena With Two Canvas Shoes/04 - Ena Tragoudi Gia Tin Eleni F..mp3
Nychta,George Dalaras  Goran Bregovic,1999,World,Me Dyo Papoutsia Panina,5,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Thessaloniki - Yannena With Two Canvas Shoes/05 - Nychta.mp3
To Tragoudi Tis Broxis,George Dalaras  Goran Bregovic,1999,World,Me Dyo Papoutsia Panina,6,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Thessaloniki - Yannena With Two Canvas Shoes/06 - To Tragoudi Tis Broxis.mp3
Tis Agapis Sou To Risko,George Dalaras  Goran Bregovic,1999,World,Me Dyo Papoutsia Panina,7,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Thessaloniki - Yannena With Two Canvas Shoes/07 - Tis Agapis Sou To Risko.mp3
Kerna Mas (Beligradi-Chania),George Dalaras  Goran Bregovic,1999,World,Me Dyo Papoutsia Panina,8,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Thessaloniki - Yannena With Two Canvas Shoes/08 - Kerna Mas (Beligradi-Chania).mp3
Pou Na'Sai Tora  Anna,George Dalaras  Goran Bregovic,1999,World,Me Dyo Papoutsia Panina,9,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Thessaloniki - Yannena With Two Canvas Shoes/09 - Pou Na'Sai Tora, Anna.mp3
Martyra Ta (Lubenica),George Dalaras  Goran Bregovic,1999,World,Me Dyo Papoutsia Panina,10,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Thessaloniki - Yannena With Two Canvas Shoes/10 - Martyra Ta (Lubenica).mp3
Kalasnjikov,Goran Bregovic,1995,Soundtrack,Underground,1,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/01 - Kalasnjikov.mp3
Ausencia,Goran Bregovic,1995,Soundtrack,Underground,2,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/02 - Ausencia.mp3
Mesecina,Goran Bregovic,1995,Soundtrack,Underground,3,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/03 - Mesecina.mp3
Ya Ya,Goran Bregovic,1995,Soundtrack,Underground,4,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/04 - Ya Ya.mp3
Cajesukarije Cocek,Goran Bregovic,1995,Soundtrack,Underground,5,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/05 - Cajesukarije Cocek.mp3
Wedding Cocek,Goran Bregovic,1995,Soundtrack,Underground,6,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/06 - Wedding Cocek.mp3
War,Goran Bregovic,1995,Soundtrack,Underground,7,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/07 - War.mp3
Underground Cocek,Goran Bregovic,1995,Soundtrack,Underground,8,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/08 - Underground Cocek.mp3
Undeground Tango,Goran Bregovic,1995,Soundtrack,Underground,9,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/09 - Undeground Tango.mp3
The Belly Button Of The World,Goran Bregovic,1995,Soundtrack,Underground,10,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/10 - The Belly Button Of The World.mp3
Sheva,Goran Bregovic,1995,Soundtrack,Underground,11,/media/Orange/Gordon/tmp/=Alternative Tangos/Goran Bregovic/Underground/11 - Sheva.mp3
Sarangina Rumba,17 Hippies,2006,Alternative Milonga,Alternative Tangos,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/17 Hippies - Sarangina Rumba.mp3
Valser Nel Bosco,17 Hippies,2006,Alternative Tango,Alternative Tangos,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/17 Hippies - Valser Nel Bosco.mp3
Wann War Das,17 Hippies,2007,Alternative Tango,Alternative Tangos,3,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/17 Hippies - Wann War Das.mp3
Lunfardia,Adriano Celentano,2004,Alternative Tango,C'e' Sempre Un Motivo,5,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Adriano Celentano - Lunfardia.mp3
Reflejo De Luna,Alacran,0609,Alternative Tango,Putumayo Presents: Latin Lounge,12,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Alacran - Reflejo De Luna.mp3
Uninvited,Alanis Morissette,1999,Alternative Tango,MTV Unplugged,12,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Alanis Morisette - Uninvited.mp3
Professur Fettilli Nara,Alfred C. Sant,,Alternative Tango,Burdati,16,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Alfred C. Sant - Professur Fettilli Nara.mp3
Nothing Else Matters,Apocalyptica,2002,Alternative Vals,The Best of,4,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Apocalyptica - Nothing Else Matters.mp3
Siempre Me Quedara,Bebe,2005,Alternative Tango,Putumayo Presents: Latin Lounge,3,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Bebe - Siempre Me Quedara.mp3
Corazón Loco,Bebo Valdés  Dieguito "El Cigala",2003,Alternative Tango,Lágrimas Negras,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Bebo Valdez - Corazón Loco.mp3
Kiss Of Fire,Billy Eckstine,2003,Tango Jazz,Kiss Of Fire,22,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Billy Eckstine - Kiss Of Fire.mp3
Strange Sensation,Billy Eckstine,2003,Tango Jazz,Yours To Command (1950-1952),18,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Billy Eckstine - Strange Sensation.mp3
Venus As A Boy,Björk,,Alternative Tango,Debut,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Bjork - Venus As A Boy.mp3
Jorden Snurrar,Bo Kaspers Orkester,1993,Alternative Tango,Söndag I Sängen,10,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Bo Kasper's Orkester - Jorden Snurrar.mp3
Just Like A Woman,Bob Dylan,1966,Alternative Tango,Blonde On Blonde,8,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Bob Dylan - Just Like A Woman.mp3
Like a Rolling Stone,Bob Dylan,1965,Alternative Tango,Highway 61 Revisited,1,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Bob Dylan - Like a Rolling Stone.mp3
One Love,Bob Marley,,Reggae,Legend,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Bob Marley - One Love.mp3
Begin For Julia,Boris Kovac,2001,Alternative Tango,The Last Balkan Tango - An Apocalyptic Dance Party,6,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Boris Kovac - Begin For Julia.mp3
Begin-Ing (Selection),Boris Kovac,2001,Alternative Tango,The Last Balkan Tango - An Apocalyptic Dance Party,2,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Boris Kovac - Begin-Ing.mp3
Ending,Boris Kovac,2001,Alternative Tango,The Last Balkan Tango - An Apocalyptic Dance Party,12,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Boris Kovac - Ending.mp3
Tango Apocalypso,Boris Kovac,2001,Alternative Tango,The Last Balkan Tango - An Apocalyptic Dance Party,10,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Boris Kovac - Tango Apocalypso.mp3
The Last Waltz In Budapest,Boris Kovac,2001,Alternative Vals,Alternative Tangos,8,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Boris Kovac - The Last Waltz In Budapest.mp3
Anlatma Sakin,Candan Ercetin,2002,Pop,Neden,5,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Candan Ercetin - Anlatma Sakin.mp3
Valzer Di Lupin III,Cartoni Animati E Sigle TV,,Alternative Tango,Alternative Tangos,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Cartoni Animati - Valzer Di Lupin III.mp3
(I Can't Get No) Satisfaction,Cat Power,2000,Alternative Tango,The Covers Record,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Cat Power - (I Can't Get No) Satisfaction.mp3
El Dia,Cheb Balowski,,Alternative Vals,The Rough Guide To North African Café,8,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Cheb Balowski - El Dia.mp3
Trouble,Coldplay,1007,Alternative Tango,Parachutes,06,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Coldplay - Trouble.mp3
Post Scriptum,Christina Branco,2001,Alternative Tango,Alternative Tangos,2,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Cristina Branco - Post Scriptum.mp3
Iz-Zufjett,Danjeli,,Alternative Tango,Kakofonija,2,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Danjeli - Iz-Zufjett.mp3
Saw Something,Dave Gahan,0010,Alternative Tango,Hourglass,1,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Dave Gahan - Saw Something.mp3
Dancing In The Dark,Diana Krall,2001,Alternative Tango,The Look Of Love,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Diana Krall - Dancing In The Dark.mp3
Clopin Clopant,Django Reinhardt,2003,Alternative Tango,Django In Rome Disc A,11,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Django Reinhart - Clopin Clopant.mp3
Moonglow,Django Reinhart & Stephane Grappelli,,Alternative Tango,Swing from Paris,7,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Django Reinhart and Stephane Grappelli - Moonglow.mp3
Delta Serenade,Duke Ellington,,,Gold Collection [Retro] (1 of,12,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Duke Ellington - Delta Serenade.mp3
Mood Indigo,Duke Ellington,1996,Jazz,Jazz Greats 2: Rockin' in the,4,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Duke Ellington - Mood Indigo.mp3
Summertime (Organica Remix),Billie Holiday,2007,Alternative Tango,Alternative Tangos,7,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Ella Fitzgerald mixed Organica - Summertime .mp3
Fever,Elvis Presley,2000,Alternative Tango,,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Elvis Presley - Fever.mp3
Lament,Etnika,2002,Alternative Tango,Zifna,5,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Etnika - Lament.mp3
A Different Corner,George Michael,,Alternative Tango,Alternative Tangos,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/George Michael - A Different Corner.mp3
Habanera,Georges Bizet,,Habanera,Carmen,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Georges Bizet - Habanera.mp3
Tabakiera,Goran Bregovic,1999,Alternative Tango,Alternative Tangos,7,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Goran Bregovic - Tabakiera.mp3
Gis Ena Tango,Haris Alexiou,,Alternative Tango,Alternative Tangos,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Haris Alexiou - Gis Ena Tango.mp3
To Tango Tis Nefelis,Haris Alexiou,,Alternative Tango,Alternative Tangos,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Haris Alexiou - To Tango Tis Nefelis.mp3
Gutter Tango,Harlequin Jones,2006,Alternative Tango,EP,2,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Harlequin Jones - Gutter Tango.mp3
Truth Be Told,Harlequin Jones,2006,Alternative Tango,EP,6,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Harlequin Jones - Truth Be Told.mp3
Beat Of Your Heart,Hayley Westenra,,Alternative Tango,Pure,25,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Hayley Westenra - Beat Of Your Heart.mp3
Naufragio,Ibrahim Ferrer,2003,Alternative Tango,Buenos Hermanos,5,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Ibrahim Ferrer - Naufragio.mp3
Sexy Plexi,Jack Johnson,2001,Pop,Brushfire Fairytales,4,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Jack Johnson - Sexy Plexi.mp3
I'm Yours,Jason Mraz,2008,Raggae,We Sing  We Dance  We Steal Th,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Jason Mraz - I'm Yours.mp3
Come On Closer,Jem,2004,Alternative Tango,Finally Woken,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Jem - Come on Closer.mp3
Save Me,Jem,2004,Alternative Tango,Finally Woken,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Jem - Save Me.mp3
Assassin's Tango,John Powell,2005,Soundtrack,Mr. & Mrs. Smith  Original Soundtrack,11,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/John Powell - Assassin's Tango.mp3
Pour Gabrielle,Jorane,2001,Alternative Tango,16mm,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Jorane - Pour Gabrielle.mp3
A Te,Jovanotti,2008,Alternative Tango,,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Jovanotti - A Te.mp3
Fango,Jovanotti,2008,Alternative Tango,,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Jovanotti - Fango.mp3
Serenata Rap,Jovanotti,,Alternative Tango,,10,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Jovanotti - Serenata Rap.mp3
Kero Neko No Tango,Keroro Gunsou,,Tango,Japanese Anime,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Keroro Gunsou - Kero Neko No Tango.mp3
Daisy (Selection),Kevin Johansen,2003,Alternative Milonga,Alternative Tangos,5,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Kevin Johansen - Daisy (Selection).mp3
Hotel California,Kevin Johansen,,Pop,(Demos),,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Kevin Johansen - Hotel California.mp3
La Chanson De Prevert,Kevin Johansen,2003,Alternative Tango,Alternative Tangos,13,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Kevin Johansen - La Chanson De Prevert.mp3
La Tangómana,Kevin Johansen,2003,Alternative Milonga,Alternative Tangos,17,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Kevin Johansen - La Tangómana.mp3
Sur O No Sur,Kevin Johansen,2003,Alternative Milonga,Alternative Tangos,1,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Kevin Johansen - Sur O No Sur.mp3
Timing,Kevin Johansen,2003,Alternative Tango,Sur O No Sur,6,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Kevin Johansen - Timing.mp3
Alas De Tango,Leon Gieco,1997,Alternative Tango,Orozco,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Leon Gieco - Alas De Tango.mp3
Alexandra Leaving,Leonard Cohen,2001,Alternative Tango,Ten New Songs,7,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Leonard Cohen - Alexandra Leaving.mp3
I'm Your Man,Leonard Cohen,1988,Alternative Tango,I'm Your Man,4,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Leonard Cohen - I'm Your Man.mp3
In My Secret Life,Leonard Cohen,2001,Alternative Tango,Ten New Songs,1,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Leonard Cohen - In My Secret Life.mp3
Bout D'Chou,Les Voix de Daia,,Alternative Tango,Les Classiques en Chansons,9,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Les Voix de Daia - Bout D'Chou.mp3
Dans un silence,Les Voix de Daia,,,Les Classiques en Chansons,05,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Les Voix de Daia - Dans Un Silence.mp3
La fête de nos parents,Les Voix de Daia,,,Les Classiques en Chansons,07,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Les Voix de Daia - La Fête De Nos Parents.mp3
De Cara A La Pared,Lhasa ; Lhasa de Sela,1998,Alternative Tango,La Llorona,1,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Lhasa - De Cara A La Pared.mp3
El Payande,Lhasa ; Lhasa de Sela,1998,Alternative Tango,La Llorona,5,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Lhasa - El Payande.mp3
El Pájaro,Lhasa ; Lhasa de Sela,1998,Alternative Tango,La Llorona,9,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Lhasa - El Pájaro.mp3
Los Peces,Lhasa ; Lhasa de Sela,2001,Alternative Milonga,La Llorona,12,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Lhasa - Los Peces.mp3
Por Eso Me Quedo,Lhasa ; Lhasa de Sela,1998,Alternative Tango,La Llorona,4,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Lhasa - Por Eso Me Quedo.mp3
Tango To Evora,Loreena McKennitt,1991,Alternative Tango,Alternative Tangos,6,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Loreena McKennitt - Tango To Evora.mp3
Kiss Of Fire,Louis Armstrong,2007,,The Complete Collection,18,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Louis Armstrong - Kiss Of Fire.mp3
Don't Forget To Breathe,Bitter Sweet,2006,Alternative Tango,The Mating Game,1,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Bitter Sweet - Don't Forget To Breathe.mp3
El Camino [The Path],Chango Spasiuk,2009,Latin,Pynandi (Los Descalzos),2,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Chango Spasiuk - El Camino.mp3
Amore Fermati,Fred Bongusto,,Alternative Tango,,16,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Fred Bongusto - Amore Fermati.mp3
They,Jem,2005,Alternative Tango,April Hits 2005,11,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Jem - They.mp3
A Thousand Kisses Deep,Leonard Cohen,2001,Alternative Tango,Ten New Songs,2,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Leonard Cohen - A Thousand Kisses Deep.mp3
Otchi-Tchor-Ni-Ya,Louis Armstrong,2004,,I Love Jazz,6,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Louis Armstrong - Otchi-Tchor-Ni-Ya.mp3
Non-Dits,Olivia Ruiz,2010,Alternative Tango,Miss Météores Live,17,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Olivia Ruiz - Non-Dits.mp3
Tu Vuo Fa' L'Americano,Quadro Nuevo,2004,Alternative Tango,Alternative Tangos,2,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Quadro Nuevo - Tu Vuo Fa' L'Americano.mp3
La Valse D'Amélie - Orchestral Version (Amélie Soundtrack),Yann Tiersen,2001,Alternative Vals,Amelie Soundtrack,11,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Soundtrack - Amelie - La Valse D'Amelie (Orchestral Version).mp3
Beatrice (Il Postino Soundtrack),Il Postino Soundtrack,,Alternative Tango,Il Postino Soundtrack,,/media/Orange/Gordon/tmp/=Alternative Tangos/Individual Tracks/Soundtrack - Il Postino - Beatrice.mp3
