Tango,"Carlos Di Sarli, voc. Roberto Rufino",Si tú quisieras,1943
Tango,"Miguel Caló, voc. Alberto Podestá",Si tú quisieras,1943
Tango,"Francisco Canaro, voc. Ernesto Famá",Si yo fuera millonario,1933
Tango,"Miguel Caló, voc. Raúl Iriarte",Si yo pudiera comprender,1944
Tango,", voc. Oscar Serpa",Siempre más,
Tango,"Osvaldo Fresedo, voc. Oscar Serpa","Siempre, siempre",1944
Tango,Carlos Di Sarli,Siete palabras,1945
,,Siete palabras,
Tango,"Aníbal Troilo, voc. Alberto Marino",Siga el corso,1944
Tango,"Francisco Canaro, voc. Agustín Irusta",Silbando,1932
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",Silbar De Boyero,1944
Tango,"Francisco Canaro, voc. Ernesto Famá",Silencio,1933
Milonga,"Juan D'Arienzo, voc. Walter Cabral",Silueta porteña,1936
Milonga,"Héctor Varela, voc. Argentino Ledesma",Silueta porteña,1956
Milonga,"Francisco Canaro, voc. Roberto Maida",Silueta porteña,1936
Tango,"Miguel Caló, voc. Roberto Arrieta",Sin comprender,1947
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",Sin lágrimas,1946
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Sin palabras,1947
Tango,"Rodolfo Biagi, voc. Carlos Saavedra",Sin palabras,1946
Tango,"Juan D'Arienzo, voc. Héctor Mauré",Sobre el pucho,1941
Tango,"Miguel Caló, voc. Luis Tolosa",Sol,1945
Tango,"Carlos Di Sarli, voc. Jorge Durán",Solamente ella,1945
Tango,"Miguel Caló, voc. Raúl Iriarte",Soledad la de barracas,1945
Tango,"Rodolfo Biagi, voc. Jorge Ortiz","Soledad, la de barracas",1945
Tango,"Aníbal Troilo, voc. Alberto Marino",Soledad… la de barracas,1945
Tango,"Ricardo Tanturi, voc. Enrique Campos",Sollozo de bandoneón,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Sollozo de bandoneón,1943
Tango,Julio De Caro,Sollozos,1928
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Solo compasión,1941
Tango,"Osvaldo Fresedo, voc. Ricardo Ruiz",Solo tú,1941
Tango,Orquesta Típica Victor,Solterona,1926
Tango,"Ricardo Tanturi, voc. Osvaldo Ribó",Sombras,1946
Tango,"Alfredo Gobbi, voc. Jorge Maciel",Sombras,1949
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Sombras del puerto,1942
Tango,"Aníbal Troilo, voc. Alberto Marino",Sombras... nada más,1944
Tango,"Ricardo Tanturi, voc. Enrique Campos",Sombrerito,1944
Tango,"Rodolfo Biagi, voc. Andrés Falgás",Son cosas del bandoneón,1939
Vals,"Aníbal Troilo, voc. Francisco Fiorentino y Alberto Marino",Soñar y nada más,1943
Tango,"Carlos Di Sarli, voc. Jorge Durán",Sonatina,1956
Tango,"Carlos Di Sarli, voc. Roberto Florio",Soñemos,1957
Tango,"Rodolfo Biagi, voc. Carlos Acuña",Sosiego en la noche,1944
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Sosiego en la noche,1943
Tango,"Francisco Canaro, voc. Carlos Galán",Soy cantor,1934
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Soy del 90,1943
Milonga,"Rodolfo Biagi, voc. Carlos Acuña",Soy del noventa,1943
Tango,"Carlos Di Sarli, voc. Jorge Durán",Soy el cantor de la orquesta,1945
Tango,"Ricardo Tanturi, voc. Enrique Campos",Soy muchacho de arrabal,1946
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Soy muchacho de la guardia,1942
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Soy muchacho de la guardia,1942
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Soy muchacho de la guardia,1942
Tango,"Alberto Castillo, voc. Alberto Castillo",Soy porteño y soy varón,1946
Tango,Carlos Di Sarli,Soy un arlequín,1929
Milonga,"Aníbal Troilo, voc. Francisco Fiorentino",Soy un porteño,1943
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Su carta no llegó,1944
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Suavemente,1955
Tango,Francisco Canaro,Sube y baja,1932
Vals,", voc. Oscar Serpa",Sueño de juventud,
Vals,"Carlos Di Sarli, voc. Jorge Durán",Sueño de juventud,1945
Vals,"Rodolfo Biagi, voc. Carlos Acuña",Sueño de juventud,1944
Vals,Juan D'Arienzo,Sueño florido,1936
Vals,"Francisco Canaro, voc. Ernesto Famá",Sueño tus besos,1933
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Suerte loca,1942
Tango,"Francisco Canaro, voc. Ernesto Famá",Sufro,1933
Tango,Carlos Di Sarli,T.B.C.,1928
Tango,"Miguel Caló, voc. Raúl Iriarte",Tabaco,1944
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Tabaco,1944
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Tabaco...,1944
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Tabernero,1941
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Tabernero,1941
Tango,Astor Piazzolla,Taconeando,1947
Tango,"Aníbal Troilo, voc. Alberto Marino",Tal vez será su voz...!,1943
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Tango,1942
Tango,"Francisco Lomuto, voc. Fernando Díaz",Tango amigo,1939
Tango,"Domingo Federico, voc. Mario Bustos",Tango argentino,1950
Tango,"Adolfo Carabelli, voc. Gómez - Vila",Tango del querer,1932
Tango,"Domingo Federico, voc. Carlos Vidal y Oscar Larroca",Tango del querer,1945
Tango,"Aníbal Troilo, voc. Alberto Marino",Tango y copas,1943
Tango,", voc. Mario Pomar",Tangueando te quiero,
Tango,"Miguel Caló, voc. Mario Cané",Tanto,1948
Milonga,Quinteto Pirincho,Taquito militar,5-28
Milonga,Quinteto Pirincho,Taquito militar,5-28
Milonga,Quinteto Pirincho,Taquito militar,5-28
Tango,"Miguel Caló, voc. Raúl Berón",Tarareando,1942
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Tarareando,1942
Tango,"Miguel Caló, voc. Raúl Berón",Tarareando,1942
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Tarde gris,1946
Tango,"Miguel Caló, voc. Raúl Iriarte",Tarde gris,1946
Milonga,Ricardo Malerba,Taruchito,1957
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Te aconsejo que me olvides,1941
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Te aconsejo que me olvides,1941
Tango,"Francisco Canaro, voc. Charlo",Te amo y seras mía,1930
Tango,"Domingo Federico, voc. Oscar Larroca",Te espero en Rodríguez Peña,1946
Tango,"Osvaldo Fresedo, voc. Roberto Ray",Te juro madre mía,1935
Tango,"Osvaldo Fresedo, voc. Oscar Serpa",Te llama mi violín,1942
Tango,"Rodolfo Biagi, voc. Alberto Lago",Te odio,1942
Tango,"Miguel Caló, voc. Roberto Arrieta",Tedio,1945
Tango,"Aníbal Troilo, voc. Alberto Marino",Tedio,1945
Vals,"Aníbal Troilo, voc. Francisco Fiorentino",Temblando,1944
,"null, voc. Juan Arvizu",Tengo mil novias,
Tango,", voc. Mario Pomar",Tengo un amigo,1954
Tango,Orquesta Típica Victor,Tesorito,1925
Tango,"Osvaldo Pugliese, voc. Jorge Vidal",Testamento de arrabal,1949
Tango,"Domingo Federico, voc. Mario Bustos",Tiburón,1950
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",Tiempo,1946
Tango,"Juan D'Arienzo, voc. Armando Laborde",Tiempos viejos,1965
Tango,"Ricardo Tanturi, voc. Roberto Videla","Tiene razón, amigazo",1946
Tango,,Tierra negra,
Tango,Juan D'Arienzo,Tierra negra,1942
Tango,Carlos Di Sarli,Tierra negra,1943
Tango,Osvaldo Pugliese,Tierra querida,1944
,,Tierra querida,
Tango,Astor Piazzolla,Tierra querida,1948
Tango,Julio De Caro,Tierra querida,1927
Tango,Miguel Caló,Tierra querida,1945
Tango,"Juan D'Arienzo, voc. Héctor Mauré",Tierrita,1941
Tango,Ricardo Tanturi,Tierrita,1937
Tango,"Alfredo Gobbi, voc. Héctor Maciel",Tierrita,1948
,,Tierrita,
,"null, voc. Tito Schipa",Tinieblas,
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Tinta roja,1941
Tango,,Tinta verde,1954
Tango,Juan D'Arienzo,Tinta verde,1935
Tango,Carlos Di Sarli,Tinta verde,1945
Tango,Aníbal Troilo,Tinta verde,1938
Tango,Carlos Di Sarli,Tinta verde,1945
Tango,Osvaldo Pugliese,Tiny,1945
Milonga,"Juan D'Arienzo, voc. Héctor Mauré",Tirando a matar,1942
Milonga,"Juan D'Arienzo, voc. Héctor Mauré",Tirando a matar,1942
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Toda mi vida,1941
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Toda mi vida,1941
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Todo,1943
Tango,Astor Piazzolla,Todo corazón,1948
Tango,"Francisco Canaro, voc. Ernesto Famá",Todo te nombra,1939
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Todo te nombra!,1940
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Todo terminó,1942
Milonga,Ángel D'Agostino,Todos te quieren,1944
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Tomá estas monedas,1953
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Tomo y obligo,1943
Tango,"Francisco Lomuto, voc. Jorge Omar",Tormenta,1939
Tango,"Francisco Canaro, voc. Carlos Galán",Tormento,1934
Tango,"Aníbal Troilo, voc. Alberto Marino",Torrente,1944
Milonga,"Osvaldo Pugliese, voc. Roberto Chanel",Tortazos,1944
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Total pa' qué sirvo,1941
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Total pa' qué sirvo,1941
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Trago amargo,1939
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Trago amargo,1939
Tango,"Alfredo Gobbi, voc. Héctor Coral",Traicionera,1950
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Traiga otra caña,1941
Milonga,"Miguel Caló, voc. Raúl Iriarte y Roberto Arrieta",Trapitos,1946
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Trasnochando,1942
Tango,"Miguel Caló, voc. Raúl Berón",Trasnochando,1942
Tango,"Miguel Caló, voc. Raúl Berón",Trasnochando,1942
Tango,"Miguel Caló, voc. Raúl Iriarte",Trenzas,1945
Tango,"Miguel Caló, voc. Raúl Iriarte",Trenzas,1945
Tango,"Aníbal Troilo, voc. Alberto Marino",Tres amigos,1944
Tango,"Francisco Canaro, voc. Ernesto Famá",Tres esperanzas,1933
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Tres esquinas,1941
Tango,"Rodolfo Biagi, voc. Alberto Amor",Tres horas,1943
Vals,"Ángel D'Agostino, voc. Ángel Vargas",Tristeza criolla,1945
Vals,"Juan D'Arienzo, voc. Armando Laborde",Tristeza criolla,1954
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Tristeza marina,1943
Tango,"Miguel Caló, voc. Raúl Berón",Tristezas de la calle Corrientes,1942
Tango,"Domingo Federico, voc. Carlos Valdéz",Tristezas de la calle Corrientes,1952
Tango,"Alfredo Gobbi, voc. Jorge Maciel y Héctor Coral",Tropa,1950
Tango,"Miguel Caló, voc. Raúl Berón",Tú,1949
Tango,"Alfredo Gobbi, voc. Jorge Maciel",Tu angustia y mi dolor,1953
Vals,"Osvaldo Pugliese, voc. Roberto Chanel",Tu casa ya no está,1944
Vals,"Aníbal Troilo, voc. Francisco Fiorentino",Tu diagnóstico,1941
Tango,"Carlos Di Sarli, voc. Jorge Durán",Tu íntimo secreto,1945
Tango,"Ricardo Tanturi, voc. Roberto Videla",Tu llamado,1945
Tango,"Domingo Federico, voc. Carlos Vidal",Tu melodía,1944
Vals,"Francisco Canaro, voc. Ernesto Famá",Tu mentira,1933
Vals,"Juan D'Arienzo, voc. Walter Cabral",Tu olvido,1936
Vals,"Ricardo Tanturi, voc. Osvaldo Ribó y Roberto Videla",Tu olvido,1946
Vals,", voc. Mario Pomar",Tu pálida voz,
Vals,"Ricardo Tanturi, voc. Enrique Campos y Roberto Videla",Tu vieja ventana,1945
Tango,"Rodolfo Biagi, voc. Carlos Acuña",Tu voz,1944
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Tú!... el cielo y tú!,1944
Tango,"Carlos Di Sarli, voc. Alberto Podestá","Tú, el cielo y tú",1944
,,"Tú, el cielo y tú",
Tango,Juan D’Arienzo,Tucumán,1940
Vals,"Francisco Canaro, voc. Ernesto Famá",Tus fragancias,1933
Tango,"Carlos Di Sarli, voc. Jorge Durán",Tus labios me dirán,1945
Milonga,"Osvaldo Pugliese, voc. Jorge Vidal",Un baile a beneficio,1950
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Un copetín,1941
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Un crimen,1942
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Un crimen,1942
Tango,"Miguel Caló, voc. Raúl Berón",Un crimen,1942
Vals,"Carlos Di Sarli, voc. Roberto Rufino",Un día llegará,1943
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Un lamento,1942
Tango,,Un lamento,
Tango,Carlos Di Sarli,Un lamento,1944
Vals,", voc. Oscar Serpa",Un momento,
Tango,"Domingo Federico, voc. Carlos Vidal y Oscar Larroca",Un pasaje de mi vida,1945
Vals,"Juan D'Arienzo, voc. Walter Cabral",Un placer,1936
Vals,Aníbal Troilo,Un placer,1942
Tango,"Alfredo Gobbi, voc. Jorge Maciel",Un regalo de reyes,1954
Tango,"Domingo Federico, voc. Oscar Larroca",Un tal medina,1946
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Un tango argentino,1943
Tango,"Carlos Di Sarli, voc. Jorge Durán",Un tango... y nada más,1945
Tango,"Alberto Castillo, voc. Alberto Castillo",Un tropezón,1949
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Un tropezón,1942
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Una carta,1941
Tango,"Ricardo Malerba, voc. Antonio Maida",Una copa más,1944
Tango,"Ricardo Tanturi, voc. Enrique Campos",Una emoción,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Una emoción,1943
Tango,,Una fija / Glorias de ayer,1954
Tango,"Ricardo Tanturi, voc. Osvaldo Ribó",Una lágrima,1946
Vals,Juan D'Arienzo,Una lágrima,1936
Vals,"Francisco Canaro, voc. Ernesto Famá",Una locura de amor,1932
Tango,Ricardo Tanturi,Una noche de garufa,1941
Tango,Ricardo Tanturi,Una noche de garufa,1941
Tango,Quinteto Pirincho,Una noche de garufa,8-14
Tango,Quinteto Pirincho,Una noche de garufa,8-14
Tango,,Una noche de garufa,1931
Tango,"Rodolfo Biagi, voc. Teófilo Ibáñez",Una pena,1938
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Una pena,1941
Tango,"Miguel Caló, voc. Roberto Arrieta",Una tarde cualquiera,1945
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Una vez,1946
Tango,Rodolfo Biagi,Unión cívica,1938
Tango,Miguel Caló,Unión cívica,1948
Tango,Juan D'Arienzo,Unión cívica,1938
Tango,"Rodolfo Biagi, voc. Carlos Acuña",Uno,1944
Tango,"Aníbal Troilo, voc. Alberto Marino",Uno,1943
Vals,"Aníbal Troilo, voc. Francisco Fiorentino y Alberto Marino",Uruguaya,1943
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Va a cantar un ruiseñor,1942
Tango,"Ricardo Tanturi, voc. Osvaldo Ribó",Vagabundo,1947
Vals,"Miguel Caló, voc. Roberto Arrieta",Valsecito,1945
Vals,"Aníbal Troilo, voc. Francisco Fiorentino",Valsecito amigo,1943
Vals,Juan D'Arienzo,Valsecito criollo,1937
Vals,Juan D'Arienzo,Valsecito de antes,1937
Vals,"Domingo Federico, voc. Armando Moreno",Valsecito de antes,1952
Tango,"Osvaldo Fresedo, voc. Ricardo Ruiz","Vamos, corazón",1941
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Vamos...!,1944
Tango,Osvaldo Pugliese,Vayan saliendo,1946
Tango,Carlos Di Sarli,"Vea, vea",1945
Tango,"Francisco Lomuto, voc. Jorge Omar",Vendrás alguna vez?,1938
Tango,"Francisco Canaro, voc. Carlos Galán",Venganza,1934
Tango,"Osvaldo Pugliese, voc. Jorge Vidal",Ventanita de arrabal,1950
Tango,"Francisco Canaro, voc. Agustín Irusta",Ventanita florida,1932
Tango,"Francisco Canaro, voc. Ernesto Famá",Ventarrón,1933
Tango,"Miguel Caló, voc. Raúl Iriarte",Verdemar,1943
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Verdemar,1943
Tango,", voc. Oscar Serpa",Verdemar,1954
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Verdemar,1943
Vals,Quinteto Pirincho,Vibraciones del alma,4-13
Vals,Miguel Villasboas,Vibraciones del alma,
Vals,Quinteto Pirincho,Vibraciones del alma,4-13
,"null, voc. Tito Schipa",Vida mía,
Tango,"Osvaldo Fresedo, voc. Roberto Ray",Vida mía,1933
Tango,"Francisco Canaro, voc. Ernesto Famá",Vida perra,1933
Tango,"Osvaldo Fresedo, voc. Ricardo Ruiz",Vida querida,1940
Tango,"Pedro Laurenz, voc. Juan Carlos Casas",Vieja amiga,1938
Tango,"Ricardo Tanturi, voc. Enrique Campos",Vieja esquina,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Vieja esquina,1943
Tango,"Carlos Di Sarli, voc. Jorge Durán",Vieja luna,1945
Tango,"Osvaldo Pugliese, voc. Jorge Vidal",Vieja recova,1950
Tango,"Ricardo Tanturi, voc. Roberto Videla",Viejo ciego,1946
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Viejo coche,1942
Vals,"Rodolfo Biagi, voc. Teófilo Ibáñez",Viejo portón,1938
Tango,"Héctor Varela, voc. Argentino Ledesma",Viejo rincón,1955
Tango,"Alberto Castillo, voc. Alberto Castillo",Viento en contra,1947
Tango,"Rodolfo Biagi, voc. Alberto Amor",Viento malo,1944
Tango,Juan D'Arienzo,Viento sur,1955
Tango,", voc. Oscar Serpa",Viento verde,
Tango,Astor Piazzolla,Villeguita,1948
Vals,"Alberto Castillo, voc. Alberto Castillo",Violetas,1948
Vals,Juan D'Arienzo,Visión celeste,1936
Tango,"Ricardo Tanturi, voc. Roberto Videla",Viviane de París,1946
Tango,Carlos Di Sarli,Viviani,1940
Vals,Quinteto Pirincho,Viviré con tu recuerdo,1-17
Vals,Quinteto Pirincho,Viviré con tu recuerdo,1-17
Tango,"Osvaldo Fresedo, voc. Roberto Ray",Volver,1935
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Volver a soñar,1940
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Volver a vernos,1942
Tango,"Domingo Federico, voc. Oscar Larroca",Voz de barrio,1945
,,Y al final en el cafe,
Tango,"Ricardo Tanturi, voc. Enrique Campos",Y como le iba contando,1944
Tango,"Héctor Varela, voc. Rodolfo Lesica",Y decime qué pasó,1957
Tango,"Rodolfo Biagi, voc. Alberto Amor",Y dicen que no te quiero,1947
Tango,Carlos Di Sarli,Y hasta el cardo tiene flor,1941
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Y la perdí,1947
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Y mientes todavía,1950
Tango,"Osvaldo Fresedo, voc. Ricardo Ruiz",Y no puede ser,1939
Tango,"Osvaldo Fresedo, voc. Ricardo Ruiz",Y no puede ser,1939
Tango,"Alberto Castillo, voc. Alberto Castillo",Y sonó el despertador,1944
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Y suma y sigue,1952
,,Y te dejé partir,
Tango,"Carlos Di Sarli, voc. Roberto Florio",Y todavía te quiero,1956
Tango,"Héctor Varela, voc. Rodolfo Lesica",Y todavía te quiero,
Tango,"Domingo Federico, voc. Armando Moreno",Y todavía te quiero,1956
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Y volvemos a querernos,1949
Tango,"Domingo Federico, voc. Carlos Vidal",Y... así nació este tango,1944
Tango,"Ricardo Tanturi, voc. Enrique Campos",Y... siempre igual,1944
Tango,"Aníbal Troilo, voc. Alberto Marino",Ya estamos iguales,1945
Tango,"Juan D'Arienzo, voc. Armando Laborde",Ya lo ves,1955
Tango,"Juan D’Arienzo, voc. Héctor Mauré",Ya lo ves,1941
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Ya lo ves...,1941
Tango,"Francisco Lomuto, voc. Fernando Díaz y Jorge Omar",Ya no cantas chingolo,1942
Tango,"Alfredo Gobbi, voc. Jorge Maciel",Ya no eres mía,1950
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Ya sale el tren,1943
Tango,"Miguel Caló, voc. Jorge Ortiz",Ya sale el tren,1943
Tango,"Francisco Canaro, voc. Luis Díaz",Yira yira,1930
Tango,"Miguel Caló, voc. Raúl Iriarte",Yo,1945
Tango,"Carlos Di Sarli, voc. Jorge Durán",Yo,1945
Tango,"Domingo Federico, voc. Carlos Vidal",Yo,1945
Tango,"Osvaldo Fresedo, voc. Roberto Ray",Yo no sé llorar,1933
Tango,"Francisco Canaro, voc. Ernesto Famá",Yo no sé porque te quiero,1934
Tango,"Francisco Canaro, voc. Ernesto Famá",Yo no sé porque te quiero,1934
Vals,"Juan D'Arienzo, voc. Osvaldo Ramos",Yo no sé que me han hecho tus ojos,1965
Tango,"Francisco Canaro, voc. Ernesto Famá",Yo quiero que sepas,1933
Tango,"Ricardo Tanturi, voc. Roberto Videla",Yo sé lo que te digo,1946
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Yo soy de Parque Patricios,1944
Milonga,"Carlos Di Sarli, voc. Roberto Rufino",Yo soy de San Telmo,1943
Milonga,"Pedro Laurenz, voc. Alberto Podestá",Yo soy de San Telmo,1943
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Yo soy el tango,1941
Tango,"Miguel Caló, voc. Alberto Podestá",Yo soy el tango,1941
Tango,"Miguel Caló, voc. Alberto Podestá",Yo soy el tango,1941
Tango,"Juan D'Arienzo, voc. Carlos Casares",Yo también,1940
Tango,"Domingo Federico, voc. Carlos Vidal",Yo también reí,1947
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Yo también...,1940
Tango,"Domingo Federico, voc. Armando Moreno",Yo te adoro,1952
Tango,"Francisco Canaro, voc. Félix Gutiérrez","Yo te adoro, bandoneón",1932
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",Yo te bendigo,1947
Tango,"Domingo Federico, voc. Rubén Maciel y Rubén Sánchez",Yo tengo un pecado nuevo,1960
Tango,"Rodolfo Biagi, voc. Carlos Acuña",Yo tengo un puñal,1943
Tango,Juan D'Arienzo,Yunta brava,1939
Tango,"Domingo Federico, voc. Carlos Vidal",Yuyo verde,1944
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Yuyo verde,1945
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Yuyo verde,1945
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Yuyo verde,1945
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Yuyo verde,1945
Milonga,"Domingo Federico, voc. Carlos Vidal y Oscar Larroca",Zapatos,1945
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Zaraza,1941
Tango,Quinteto Pirincho,Zorro gris,1-31
Tango,Quinteto Pirincho,Zorro gris,1-31
Tango,Quinteto Pirincho,Zorro gris,1-31
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Zorro plateado,1943
Milonga,"Carlos Di Sarli, voc. Roberto Rufino",Zorzal,1941
Milonga,"Carlos Di Sarli, voc. Roberto Rufino",Zorzal,1941
Tango,"Rodolfo Biagi, voc. Andrés Falgás",¡Cielo!,1939
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",¡Pinta orillera!,1940
