A mí me llaman Juan Tango,Z0000064339,tango,Miguel Caló,Raúl Iriarte,1943-11-23,02:51
A mi morocha,T0370110829,estilo,José Razzano,José Razzano,1917,
A mí no me cambia nadie,T0370343706,milonga,Carlos Figari,Tita Merello,1969-11-13,01:53
A mí no me den consejos,Z0000024988,tango,Francisco Canaro,Ada Falcón,1930-03-31,
A mí no me den consejos,Z0000024988,tango,Francisco Canaro,Charlo,1930-03-14,03:15
A mí no me den consejos,Z0000024988,tango,,,,
A mí no me hablen de penas,T0370165824,tango,Francisco Canaro,Francisco Amor,1941-06-19,03:21
A mi no me hablen de tango,T0370165824,tango,,Rubén Juárez,,03:06
A mi no me hablen de tango,T0370165824,tango,,Roberto Goyeneche,,03:17
A mí no me hablen de tango,T0370165824,tango,Aníbal Troilo,Roberto Goyeneche,1963-04-23,03:18
A mí no me hablen de tango,T0370165824,tango,Carlos Figari,Tita Merello,1969-10-22,02:20
A mí no me hablen de tango,T0370165824,tango,-unspecified orchestra-,Tita Merello,,02:20
A mí no me interesa,T0370108750,tango,Rodolfo Biagi,Andrés Falgás,1940-04-12,02:43
A mi padre,T0370360012,tango,Alfredo De Angelis,Oscar Larroca,1955-10-04,03:10
A mí que me importa,T0370001129,tango,Francisco Lomuto,Jorge Omar,1939-08-29,02:37
A mi vieja,T0464041824,tango,Juan D'Arienzo,Armando Laborde,1968-08-27,
A mí... la piolita,,tango,,,,
A Mi... Manis!,,,,,,03:05
A mi? manis,,tango criollo,,,,
A mis amores,T0370296813,tango,"Enrique Francini, Armando Pontier",-,1952-01-23,02:55
A mis amores,T0370296813,tango,Orquesta Típica Tokio,Ranko Fujisawa,1952,03:05
A mis compañeros,T0370378372,tango,Osvaldo Pugliese,-,1956-01-31,03:41
A mis manos,T0370353175,milonga,Alfredo J. Gobbi,Alfredo del Río,1955-03-28,04:07
A mis manos,T0370353175,milonga,Héctor Varela,Argentino Ledesma,1955-05-19,02:30
A mis manos,T0370353175,milonga,-unspecified guitars-,Jorge Casal,,
A mis pagos voy,T0370529762,tango,José Basso,"Alfredo Belusi, Carlos Rossi",,03:11
A mis pagos voy,T0370529762,tango campero,Juan D'Arienzo,"Horacio Palma, Jorge Valdez",1961-11-20,04:08
A mis viejos,T0370594561,tango,Aníbal Troilo,-,1963-04-25,03:39
A mis viejos,T0370594561,tango,Osvaldo Berlingieri,,,03:53
A mis viejos,T0370594561,tango,Osvaldo Berlingieri,-,,03:53
A mis viejos,T0370594561,tango,Ensemble Hyperion,-,2008-04,03:31
A mis viejos,T0370594561,tango,,,,03:54
A Mitre,Z0999901480,vals,Carlos Gardel,Carlos Gardel,1912,
A Montevideo,Z0999901619,tango,Roberto Firpo,-,1928-05-28,03:23
A Montmartre,T0370108885,tango,,Libertad Lamarque,1929,02:31
A Montmartre,T0370108885,tango,Anselmo A. Aieta,Luis Scalón,1930,02:48
A Montmartre,T0370108885,tango,Luis Petrucelli,Roberto Díaz,1929-12-04,02:46
A Montmartre,T0370108885,tango,Rafael Canaro,,1930--1941,02:46
A Montmartre,T0370108885,tango,Rafael Canaro,Carlos Dante,1930,02:46
A Montmartre,T0370108885,tango,Rafael Canaro,Carlos Dante,1932,02:47
A Montmartre,T0370108885,tango,Roberto Firpo,Carlos A. Varela,1930-02-27,02:53
A Montmartre,T0370108885,tango,-unspecified orchestra-,Libertad Lamarque,1929-11-08,02:32
A morón,,tango,,,,
A mover el esqueleto,,cumbia,,,,02:43
A Natalio Pescia,T0370304485,tango,Roberto Caló,Enrique Campos,1953,02:30
A nuestra Cumparsita,,tango,,,,02:43
A orillas del Nilo,,?,,Ignacio Corsini,1928-12-11,02:30
A orillas del Nilo,T0370001538,shimmy,Roberto Firpo,-,1928-09-22,02:51
A orillas del rio miño,Z0999901957,fado,-unspecified guitars-,Alberto Vila,,
A Orlando Goñi,T0370057650,tango,Alberto Oscar Gentile,-,1950,
A Orlando Goñi,T0370057650,tango,Alberto Oscar Gentile,-,1950--1960,03:07
A Orlando Goñi,T0370057650,tango,,,,
A Orlando Goñi,T0370057650,tango,Leopoldo Federico,-,,02:33
A Orlando Goñi,T0370057650,tango,,-,1996,03:12
A Orlando Goñi,T0370057650,tango,Osvaldo Pugliese,-,1965,03:19
A Orlando Goñi,T0370057650,tango,Trío Central,-,,03:53
A Orlando Goñi,T0370057650,tango,Trío Yumba,,,
A oscuras,T0370170958,tango,Edgardo Donato,Horacio Lagos,1941-06-11,02:52
A oscuras,T0370111684,tango,Juan Félix Maglio,Carlos Viván,1929-01-06,02:45
"A otra cosa, che pebeta",T0370194390,tango,Ricardo Tanturi,Alberto Castillo,1943-03-02,02:42
A pan y agua,T0370111753,tango,Ángel D'Agostino,Ángel Vargas,1945-10-02,03:23
A pan y agua,T0370111753,tango,Julio De Caro,-,,02:47
A pan y agua,T0370111753,tango,Julio De Caro,-,1931,02:50
A pan y agua,T0370111753,tango,Roberto Firpo,-,1920,
A pan y agua,T0370111753,tango,,,,02:25
A pan y agua,T0370111753,tango,"Quinteto Pirincho, dir. Francisco Canaro",-,1960-11-29,02:40
A pan y agua,T0370111753,tango,"Quinteto Pirincho, dir. Francisco Canaro",-,1961-04-25,
A París,,?,,-,,02:42
A Pascual Contursi,T0370296915,tango,Dante Puricelli,-,1952-10-01,02:49
A pedido,T0370265772,tango,"Enrique Francini, Armando Pontier",-,1951-07-10,03:18
A Pedro Maffia,T0370460437,tango,Sexteto Tango,-,,03:00
A Pedro Maffia,T0370460437,tango,Orquesta del Tango de Buenos Aires,,,
A pesar de todo,T0371424462,tango,,Susana Rinaldi,,03:53
A pesar de todo,T0371424462,tango,,Susana Rinaldi,1979,03:54
A pesar de todo,T0370111797,tango,Francisco Canaro,Ernesto Famá,1933-09-09,03:19
A Pique,T0373613489,?,Orquesta El Arranque,-unspecified female-,2008,02:59
A Portugal muchachos,,fado,-unspecified guitars-,"Agustín Magaldi, Pedro Noda",1927-03-09,
A primera vista,,tango,Orquesta Puglia-Pedroza,-,1952,03:45
A puño limpio,Z0000523975,milonga,Juan D'Arienzo,Alberto Echagüe,1950-12-27,02:31
A Quai,,?,,-,,03:27
A qué has venido,T0370075094,tango,Ricardo Luis Brignolo,,1929--1932,03:23
A qué has venido,T0370075094,tango,Ricardo Luis Brignolo,Luis Díaz,,
A qué has venido,T0370075094,tango,Ricardo Luis Brignolo,Luis Díaz,1930,03:21
A qué has venido,T0370075094,tango,-unspecified guitars-,Agustín Magaldi,,
A qué has venido?,T0370075094,tango,"Ricardo Luis Brignolo, Antonio Buglione",,1930,
A que le llaman distancia,,milonga,Atahualpa Yupanqui,,,02:45
A que le llaman distancia,,milonga,Atahualpa Yupanqui,Atahualpa Yupanqui,1955-10-10,02:40
A quién le puede importar,T0370073134,tango,,Floreal Ruíz,,
A quién le puede importar,T0370073134,tango,Ángel D'Agostino,Ángel Vargas,1945-08-07,03:14
A quién le puede importar,T0370073134,tango,Francisco Canaro,Ernesto Famá,1940-01-26,03:15
A quién le puede importar,T0370073134,tango,Francisco Lomuto,Fernando Díaz,1939-12-09,02:57
A quién le puede importar,T0370073134,tango,Raúl Miguel Garello,Floreal Ruíz,1973,
A Quinquela Martin,,tango,Color Tango,Roberto Decarre,2009,03:19
A Roberto Firpo,T0464113185,tango,Miguel Villasboas,-,,02:58
A Roberto Guisado,,?,Osvaldo Requena,,,03:45
A Roberto Peppe,T0370378509,tango,Osvaldo Pugliese,-,1956-03-20,03:08
A Salvador Allende,Z0001189170,tango,Orquesta Típica Imperial,,,03:16
A Salvador Allende,Z0001189170,tango,Orquesta Típica Imperial,-,,03:40
A San Juan,,cueca,,,1955-06-30,03:14
A San Telmo,T0370428048,tango,"Carlos García, Roberto Grela",-,,03:11
A San Telmo,T0370428048,tango,"Carlos García, Roberto Grela",-,1965-10-15,03:09
A San Telmo,T0370428048,tango,Juanjo Domínguez,,,03:07
A San Telmo,T0370428048,tango,"Leopoldo Federico, Roberto Grela",,,03:01
A San Telmo,T0370428048,tango,,,,
A shpilgueton,,tango,,,,02:41
A solas,Z0999901141,tango,Francisco Canaro,-,1927-11-23,02:57
A solas con ella,,vals,,,,
A street in old Seville,,tango,,,1935,03:15
A su majestad,T0370297190,tango,,,,02:48
A su majestad,T0370297190,tango,"Quinteto Pirincho, dir. Francisco Canaro",-,1954-05-28,02:36
A su memoria,T0370032748,vals,,Alberto Marino,,03:24
A su memoria,T0370032748,vals,Agesilao Ferrazzano,-,1927-05-03,03:06
A su memoria,T0370032748,vals,Alfredo De Angelis,Carlos Dante,1947-04-23,02:42
A su memoria,T0370032748,vals,Ariel Ramírez,-,1976,02:39
A su memoria,T0370032748,vals,"Enrique Francini, Armando Pontier",Roberto Rufino,1947-03-05,03:01
A su memoria,T0370032748,vals,Francisco Canaro,Charlo,1931-11-21,03:21
A su memoria,T0370032748,vals,Francisco Lomuto,"Alberto Hilarion Acuña, Fernando Díaz",1931-10-01,02:54
A su memoria,T0370032748,vals,Francisco Lomuto,"Carlos Acuña, Fernando Díaz",,02:51
A su memoria,T0370032748,vals,Quinteto Ángel,-,2009-07-27--30,03:05
A su memoria,T0370032748,vals,Orquesta Típica Brunswick,"Teófilo Ibáñez, -choir-",1930--1931,04:21
A su memoria,T0370032748,vals,-unspecified guitars-,Alberto Gómez,,02:12
A suerte y verdad,T0370209054,tango,,Alberto Castillo,,
A suerte y verdad,T0370209054,tango,Emilio Balcarce,Alberto Castillo,1944,02:56
A suerte y verdad,T0370209054,tango,Juan D'Arienzo,Alberto Echagüe,1944-10-24,02:34
A suerte y verdad,T0370209054,tango,Rodolfo Biagi,Carlos Acuña,1944-08-11,02:45
A taça do esquecimento (La copa del olvido),T0370006931,tango,Francisco Canaro,Dalva de Oliveira,1957-05-24,02:30
A Tejo | The Tagus,,?,,-unspecified female-,,04:09
A ti,,?,Juan de Dios Filiberto,-,,03:09
A ti Chile,T0370002735,cueca,-unspecified guitars-,"Agustín Magaldi, Pedro Noda",1927-06-04,
A ti dedico mis flores,,tango,Juan Félix Maglio,,,
A tisket a tasket,Z0000500185,fox trot,Enrique Rodríguez,Roberto Flores,1939-06-05,02:31
A toast of tears (泪の乾杯),,tango,,-,1945,03:09
A toda maquina,,?,Miguel De Caro,,,02:49
A toda vela,T0373372054,tango,Francisco Canaro,Charlo,1928-04-11,02:55
A toda vela,T0373372054,tango,Francisco Lomuto,Charlo,1928,02:43
A toda vela,T0373372054,tango,Roberto Firpo,-,1928,02:51
A todo o nada,,?,,,,03:16
A todo trapo,T0370279472,candombe,Osvaldo Fresedo,-,1952-11-21,02:15
A través de los años,T0370002097,tango,Pedro Maffia,Félix Gutiérrez,1934-10-04,02:12
A tres bandas,T0370297203,tango,Héctor Varela,-,1952-09-19,02:39
A tu lado,T0464111678,tango,Juan D'Arienzo,Osvaldo Ramos,1969-10-20,
"A tu memoria, madrecita",T0370002122,vals,,Elsa Rivas,,02:45
"A tu memoria, madrecita",T0370002122,vals,Alfredo De Angelis,Juan Carlos Godoy,1959-11-20,02:10
"A tu memoria, madrecita",T0370002122,vals,Los Provincianos,Luis Díaz,1934-01-30,02:44
A tu recuerdo,T0370325113,tango,Alfredo De Angelis,Carlos Dante,1954-11-25,02:58
A tus pies bailarín,T0370366214,tango,Armando Pontier,-,,02:49
A tus pies bailarín,T0370366214,tango,Armando Pontier,-,1956--1958,02:38
A última taça (La ultima copa),T0370029369,tango,Francisco Canaro,Dalva de Oliveira,1957-05-20,02:24
A un artista del pueblo,T0371747680,tango,Osvaldo Pugliese,-,1980-06-03,03:09
A un semejante,T0371315579,tango,,Sandra Luna,,03:13
A un semejante,T0371315579,tango,,Susana Rinaldi,1971,03:50
A una mujer,T0370095525,vals,,Carmen Duval,,02:20
A una mujer,T0370095525,vals,,Carmen Duval,1936,
A una mujer,T0370095525,vals,Juan D'Arienzo,Alberto Reynal,1940-05-17,02:32
A una mujer,T0370095525,vals,Raúl Miguel Garello,Roberto Rufino,1970-10-26,02:50
A una mujer,T0370095525,vals,"Quinteto Pirincho, dir. Francisco Canaro",-,1940-11-22,02:21
A una mujer,T0370095525,vals,-unspecified orchestra-,Carmen Duval,1940-07-03,02:23
A unos ojos,T0370204991,vals,,Nelly Omar,,02:54
A unos ojos,T0370204991,?,,Rosanna Falasca,1982,
A unos ojos,T0370204991,vals,Aníbal Troilo,"Aldo Calderón, Edmundo Rivero",1949-03-31,03:10
A unos ojos,T0370204991,vals,Orlando Tripodi,Rosanna Falasca,,02:44
A unos ojos,T0370204991,vals,Dúo Fuertes-Varnerín,"Agustín Fuertes, Ariel Varnerín",,
A veces,T0421648272,electro,Otros Aires,-unspecified male-,,04:21
"A veces, la capucha",,tango,,,1993,03:57
A ver si te animas,T0042209482,?,Juan Carlos Cáceres,,,03:43
A Villoldo,T0370317251,tango,Miguel Caló,-,1969-05-15,02:28
A Villoldo,T0370317251,tango,Héctor Varela,-,1971-03-24,02:59
A yiddishe mame,,tango,,,,04:49
A Zárate,T0370043892,tango,"Enrique Francini, Armando Pontier",-,1948-03-24,02:30
"a) - Recuerdos de bohemia , b) - Milonguita",,?,Astor Piazzolla,-,,03:51
A-tisket a-tasket,Z0000500185,fox trot,Francisco Lomuto,-,1939-03-30,02:37
A. Firpo,,tango,Roberto Firpo,-,1917,
Abajo la careta,,?,,,,
Abandonada,T0370059805,tango,Francisco Canaro,Ernesto Famá,1939-09-11,02:57
Abandono,T0370059827,tango,,Alberto Gómez,,
Abandono,T0370059827,tango,,Gustavo Nocetti,,02:41
Abandono,T0370059827,tango,,Mercedes Simone,,03:10
Abandono,T0370059827,tango,,Mercedes Simone,1936--1942,03:09
Abandono,T0370059827,tango,,Mercedes Simone,1937,
Abandono,T0370059827,tango,,Mercedes Simone,1938,03:08
Abandono,T0370059827,tango,Edgardo Donato,Alberto Gómez,,03:02
Abandono,T0370059827,tango,,Alberto Gómez,1937-11-26,02:56
Abandono,T0370059827,tango,Pedro Laurenz,Héctor Farrel,1937-09-24,02:36
Abandono,T0370059827,tango,-unspecified orchestra-,Alberto Gómez,,
Abandono,T0370059827,tango,,Mercedes Simone,1938-03-28,03:10
Abandono,T0370059827,tango,,Mercedes Simone,,03:09
Abandono,T0370059827,tango,,Mercedes Simone,1937,
Abandono,T0370059827,tango,,Mercedes Simone,1938,03:07
Abandono del hogar,,estilo,,,,
Abanico de seda,,fox trot,-unspecified guitars-,Roberto Díaz,,
Abasto,,tango,,Ariel Ardit,,02:24
Abc del amor,T0370474751,milonga,Juan D'Arienzo,"Horacio Palma, Jorge Valdez",1961-07-11,02:33
Abc del amor,T0370474751,milonga,Jorge Dragone,,,02:11
Abombada,,ranchera,Edgardo Donato,Randona,1934-02-09,
Abran cancha,T0370094895,tango,Agesilao Ferrazzano,-,1927-12-09,02:47
Abran cancha,T0373640619,tango,Juan Félix Maglio,-,1930-10-31,02:40
Abran cancha,T0370352898,milonga,Héctor Varela,-,1955-03-29,02:54
Abran cancha,T0373661176,milonga,Selección Nacional,-,2005-08-26--27,03:27
Abransen las pulperías,T0370197673,tango,Ángel D'Agostino,Tino García,1952-08-20,03:08
Abrázame así,,bolero,,,,03:09
Abrazo fraternal,T0370787680,tango,Osvaldo Pugliese,"Abel Córdoba, Jorge Maciel",1964,04:26
Abril,,tango,Miguel De Caro,-,,04:08
Abril,T9033449886,electro,Tanghetto,-,,03:43
Abril en mi ciudad,,?,,Eladia Blázquez,,
Abril en Portugal,,bolero,,Lucho Gatica,,02:43
Abril en Portugal,Z0999902075,tango,Juanjo Domínguez,,,02:52
Abrojalera,Z0000024266,tango,Orquesta Típica Victor,Teófilo Ibáñez,1931-02-05,02:52
Abrojo,Z0999900090,tango,Orquesta Típica Brunswick,Carlos Viván,1930--1931,02:52
Abrojos,T0370094908,tango,Juan Félix Maglio,-,1931-09-18,02:53
Abrojos,,?,Roberto Firpo,Carlos A. Varela,1934-11-15,02:22
Abrojos,T0370094908,tango,-unspecified guitars-,Ignacio Corsini,,
Abschied,,tango,,-,,06:27
Absurdo,T0370401823,vals,,Adriana Varela,,02:54
Absurdo,,?,,Lágrima Ríos,,03:12
Absurdo,T0370401823,?,,Guillermo Fernández,,04:02
Absurdo,,tango,,,,05:13
Absurdo,T0370401823,vals,Carlos Figari,Edmundo Rivero,1954--1967,02:38
Absurdo,T0370401823,vals,Carlos Figari,Edmundo Rivero,1958,02:36
Absurdo,T0370401823,vals,-unspecified orchestra-,Edmundo Rivero,,
Abuela,T0370460288,tango,Alfredo De Angelis,"Juan Carlos Godoy, Lalo Martel",1959-12-21,02:56
Abuelita,T0370105251,tango,Francisco Canaro,Agustín Irusta,1927-09-30,02:55
Abuelita,Z0999900490,tango,Francisco Canaro,-,1929-11-06,03:14
Abuelita,,tango,-unspecified guitars-,Ignacio Corsini,1928,02:31
Abuelita dominga,T0370175737,milonga candombe,Roberto Grela,,,
Abuelito,T0370105262,tango,Armando Pontier,Julio Sosa,1957-09-28,02:57
Abuelito,T0370105262,tango,Francisco Pracánico,-,1926,02:45
Abuelito,T0370105262,tango,"Guillermo Barbieri, José Ricardo",Carlos Gardel,,02:30
Abuelito,T0370105262,tango,"Guillermo Barbieri, José Ricardo",Carlos Gardel,1926--1927,02:29
Abuelito,T0370105262,tango,"Guillermo Barbieri, José Ricardo",Carlos Gardel,1927-02-18,02:30
Abuelito,T0370105262,tango,Orquesta Típica Victor,-,1926-08-25,02:54
Abuelito blanco,,candombe,Romeo Gavioli,Romeo Gavioli,,02:24
Aburrido,T0370105284,tango,Alberto Castellano,Tania,1930,02:54
Acabala,Z0999902187,tango,Francisco Canaro,-,1932-04-11,02:43
Acacias,T0370059849,tango,Francisco Canaro,Ada Falcón,1933-07-26,
Acacias,T0370059849,tango,Francisco Lomuto,Fernando Díaz,1933-07-14,03:05
Acacias,T0370059849,tango,,Mercedes Simone,1933-08-11,03:26
Academia,T0373163848,tango,,-,,01:54
Acariciando recuerdos,T0370174438,vals,Francisco Canaro,Francisco Amor,1941-06-06,02:36
Aceite lento,,tango,,-,2009,03:41
Achalay,,zamba,Hugo Díaz,-,1953,03:00
Achanak y amar,,tango,,,,03:45
Achikata al wardi,,tango,,,,04:28
Aclamación,Z0999900939,vals,Francisco Canaro,-,1935-12-03,03:25
Aclaremos,T0370385173,tango,Juan D'Arienzo,Armando Laborde,1956-08-23,03:17
Acomodate,Z0000024326,tango,Osvaldo Fresedo,-,1928-05-22,03:11
Acompañada y sola,T0372725911,?,,María Graña,,03:44
Acorazado Rivadavia,,tango,Cuarteto del centenario,-,,02:06
Acordándome de vos,T0370159139,vals,Aníbal Troilo,Francisco Fiorentino,1942-07-23,02:44
Acordándome de vos,T0370159139,vals,Armando Cupo,Alberto Morán,,02:19
Acordate,Z0000004234,tango,Osvaldo Fresedo,-,1925--1928,
Acordate,Z0999900035,tango,Orquesta Típica Victor,-,1926-07-05,03:07
Acordate,Z0999900035,tango,-unspecified orchestra-,Rosita Quiroga,1926-12-15,02:58
Acordate de tu vieja,Z0999901142,tango,Pedro Maffia,-,1930,03:22
Acordate gil,T0464661593,tango,Julio De Caro,-,1928-08-10,02:58
Acordate lo que fuiste,Z0999900210,tango,Juan D'Arienzo,Carlos Dante,1928,02:52
Acordes porteños,T0370210380,tango,Alfredo De Angelis,Julio Martel,1945-05-04,02:51
Acosta en punta,Z0999900211,tango,Osvaldo Fresedo,Ernesto Famá,1928-02-02,03:04
Acovachado,,tango,,,,03:41
Acquaforte,T0370059861,tango,,Agustín Magaldi,,03:11
Acquaforte,T0370059861,tango,,Agustín Magaldi,1932,
Acquaforte,T0370059861,tango,,Cristóbal Repetto,,02:19
Acquaforte,T0370059861,tango,,Luis Cardei,,02:37
Acquaforte,T0370059861,tango,"Ángel Domingo Riverol, Domingo Julio Vivas, Guillermo Barbieri, Horacio Pettorossi",Carlos Gardel,1933-02-22,02:10
Acquaforte,T0370059861,tango,Diego Centeno,Agustín Magaldi,,03:09
Acquaforte,T0370059861,tango,Horacio Salgán,Edmundo Rivero,,03:01
Acquaforte,T0370059861,tango,Horacio Salgán,-unspecified male-,,03:04
Acquaforte,T0370059861,tango,Osvaldo Pugliese,Miguel Montero,1958-07-23,03:00
Acquaforte,T0370059861,tango,Sexteto Canyengue,Fabián Russo,,02:48
Acquaforte,T0370059861,,Sexteto Canyengue,,,02:45
Acquaforte,T0370059861,tango,-unspecified guitars-,Agustín Magaldi,1932,03:11
Acquaforte,T0370059861,tango,,Agustín Magaldi,,
Acquaforte,T0370059861,tango,,Jorge Durán,,
Acróbata,,tango,,,,
"Act I, Scene 11: Mob Misery",,?,,,,04:28
"Act I, Scene 12: The Funeral Contramilonga...",T0371105359,?,,,,09:10
"Act I, Scene 1: Elevation",T0371105304,?,,,,06:22
"Act I, Scene 2: Theme Of Maria",T0371105440,?,,,,01:54
"Act I, Scene 3: Theme Of Tito",,?,,,,05:00
"Act I, Scene 4: Ballad For A Little Crazy Organ",Z0000197532,?,,,,01:33
"Act I, Scene 5: Milonga Of The Annunciation",T0371105382,?,,,,03:26
"Act I, Scene 6: Milonga Carrieguienne",T0371105371,?,,,,02:04
"Act I, Scene 7: Fugue And Mystery...",T0371105360,?,,,,04:19
"Act I, Scene 9: Valseado Poem...",T0371105406,?,,,,02:53
"Act II, Scene 16: The Circus Of Analysts",Z0000197531,?,,,,04:41
"Act II, Scene 17: Fugue And Mystery",,?,,,,03:03
"Act II, Scene 18: At The Magic Bar...",,?,,,,04:17
"Act II, Scene 21: Elevation II",,?,,,,04:54
"Act II, Scene 22: The Final Alleluia",,?,,,,03:36
Actual,T0370623554,tango,Leopoldo Federico,-,,03:00
Acuarela boquense (Soliloquio),T0370316292,tango,Francisco Canaro,Juan Carlos Rolón,1957-01-02,03:09
Acuarela ribereña,T0370432259,tango,-unspecified guitars-,Edmundo Rivero,,
Acuarelita de arrabal,T0370000126,tango,"Guillermo Barbieri, José Ricardo",Carlos Gardel,1925,02:39
Acuarelita del arrabal,T0370000126,tango,Francisco Canaro,Azucena Maizani,1925-07,02:56
Acuérdate,,vals,-unspecified guitars-,Edmundo Rivero,,
Acuérdate de mí,T0370213798,vals,Carlos Di Sarli,Jorge Durán,1946-08-29,02:57
Acuérdate de mí,,canción,,,,
Acurrucadita,,?,,Osvaldo Novarro,1942,
"Adagio, Tango & Fuga",,?,Quartango,,,04:00
"Addio, piccina...",,canzone tango lento,,,,
Adelaida,T0370110841,vals,Francisco Canaro,Carlos Roldán,1944-07-28,02:24
Adelante,Z0999901481,marcha,"Guillermo Barbieri, José Ricardo",Carlos Gardel,1925,
Adelante la mozada,,ranchera,Osvaldo Fresedo,Roberto Ray,1933,
Adelante los que quedan,,tango,Juan Félix Maglio,,1913,03:32
Adelante los que quedan,,tango radical,Juan Félix Maglio,,,
Adelina,Z0999900212,tango,Edgardo Donato,Luis Díaz,1931,02:59
Adelita,Z0000584166,corrido,Enrique Rodríguez,"Armando Moreno, Omar Quiroz, Oscar Galán",1959-01-30,03:00
